   0.2190000000000000E+02,   0.0000000000000000E+00,   0.1151210289800000E-05,  -0.3411258603739197E+03
   0.2148420448300000E+02,   0.0000000000000000E+00,   0.3298630314900000E-01,  -0.4786770328049681E+03
   0.2148428994200000E+02,   0.0000000000000000E+00,   0.2858167872300000E-01,  -0.4319886890726444E+03
   0.2088597452800000E+02,   0.0000000000000000E+00,   0.6435888523900000E-01,  -0.4580183649337864E+03
   0.2088604300800000E+02,   0.0000000000000000E+00,   0.4792546021100000E-01,  -0.4040070467061527E+03
   0.2004418069400000E+02,   0.0000000000000000E+00,   0.9794100846900000E-01,  -0.5120013268856019E+03
   0.2004419950100000E+02,   0.0000000000000000E+00,   0.5869450594500000E-01,  -0.4712473346379746E+03
   0.1889415523800000E+02,   0.0000000000000000E+00,   0.1333879131500000E+00,  -0.5120013268856018E+03
   0.1889420060400000E+02,   0.0000000000000000E+00,   0.5691813959500001E-01,  -0.5120013268856018E+03
   0.1738435200000000E+02,   0.0000000000000000E+00,   0.1682848621500000E+00,  -0.5120013268856019E+03
   0.1738469102000000E+02,   0.0000000000000000E+00,   0.3791825232800000E-01,  -0.5120013268856019E+03
   0.1550203848600000E+02,   0.0000000000000000E+00,   0.1984749018000000E+00,  -0.5120013268856018E+03
   0.1550321017700000E+02,   0.0000000000000000E+00,   0.6498923753800000E-03,  -0.5120013268856018E+03
   0.1330076730900000E+02,   0.0000000000000000E+00,   0.2189620113000000E+00,  -0.5120013268856018E+03
   0.1330351317500000E+02,   0.0000000000000000E+00,  -0.4950514310500000E-01,  -0.3719559309502999E+03
   0.1091156262600000E+02,   0.0000000000000000E+00,   0.2255248953100000E+00,  -0.5120013268856018E+03
   0.1091656174200000E+02,   0.0000000000000000E+00,  -0.1006871017100000E+00,  -0.2744200903099297E+03
   0.8527701235700000E+01,   0.0000000000000000E+00,  -0.1353361533800000E+00,  -0.3911176924244390E+03
   0.8520204978400001E+01,   0.0000000000000000E+00,   0.2164800567800000E+00,  -0.5120013268856018E+03
   0.6324221399900000E+01,   0.0000000000000000E+00,  -0.1446222998800000E+00,  -0.5120013268856018E+03
   0.6314644232400000E+01,   0.0000000000000000E+00,   0.1938324930800000E+00,  -0.5120013268856018E+03
   0.4439768380700000E+01,   0.0000000000000000E+00,  -0.1414038628400000E+00,  -0.5120013268856018E+03
   0.4428886075100000E+01,   0.0000000000000000E+00,   0.1619099253400000E+00,  -0.5120013268856018E+03
   0.2929484268500000E+01,   0.0000000000000000E+00,  -0.1308179337800000E+00,  -0.5120013268856018E+03
   0.2918194659200000E+01,   0.0000000000000000E+00,   0.1257651019700000E+00,  -0.5120013268856019E+03
   0.1781202059600000E+01,   0.0000000000000000E+00,  -0.1159248281800000E+00,  -0.5120013268856018E+03
   0.1770361522400000E+01,   0.0000000000000000E+00,   0.8957445218300000E-01,  -0.5071857510215416E+03
   0.9435434013000000E+00,   0.0000000000000000E+00,  -0.9716622516600000E-01,  -0.4930074541364599E+03
   0.9339741808600001E+00,   0.0000000000000000E+00,   0.5583690469699999E-01,  -0.4714923946079883E+03
   0.3529723032700000E+00,   0.0000000000000000E+00,  -0.7247809444800001E-01,  -0.4571542599477409E+03
   0.3456756160300000E+00,   0.0000000000000000E+00,   0.2534348536400000E-01,  -0.4308069167778872E+03
   0.0000000000000000E+00,   0.0000000000000000E+00,   0.0000000000000000E+00,  -0.2124068392931570E+03
   0.3383789287900000E+00,   0.0000000000000000E+00,   0.1231650651800000E+00,  -0.3885872090199942E+03
   0.9244049604300001E+00,   0.0000000000000000E+00,   0.2088400345600000E+00,  -0.4494473115676960E+03
   0.1759520985200000E+01,   0.0000000000000000E+00,   0.2950737325400000E+00,  -0.4998639215148901E+03
   0.2906905050000000E+01,   0.0000000000000000E+00,   0.3823481377300000E+00,  -0.5113023551634760E+03
   0.4418003769500000E+01,   0.0000000000000000E+00,   0.4652237135200000E+00,  -0.5120013268856018E+03
   0.6305067065000000E+01,   0.0000000000000000E+00,   0.5322872860400000E+00,  -0.5120013268856019E+03
   0.8512708721099999E+01,   0.0000000000000000E+00,   0.5682962669400000E+00,  -0.3987213390974373E+03
   0.1090656350900000E+02,   0.0000000000000000E+00,   0.5517368923300000E+00,  -0.2889334004113106E+03
   0.1329802144200000E+02,   0.0000000000000000E+00,   0.4874291657100000E+00,  -0.3140495065451693E+03
   0.1550086679600000E+02,   0.0000000000000000E+00,   0.3962999112300000E+00,  -0.3913961035889554E+03
   0.1738401298000000E+02,   0.0000000000000000E+00,   0.2986514719700000E+00,  -0.5120013268856018E+03
   0.1889410987200000E+02,   0.0000000000000000E+00,   0.2098576867100000E+00,  -0.5120013268856018E+03
   0.2004416188700000E+02,   0.0000000000000000E+00,   0.1371875109900000E+00,  -0.5120013268856018E+03
   0.2088590604800000E+02,   0.0000000000000000E+00,   0.8079231026600001E-01,  -0.3961434786525642E+03
   0.2148411902300000E+02,   0.0000000000000000E+00,   0.3739092757500000E-01,  -0.2130594511039306E+03
   0.2148437540100000E+02,   0.0000000000000000E+00,   0.2417705429700000E-01,  -0.4114469634893886E+03
   0.2088611148800000E+02,   0.0000000000000000E+00,   0.3149203518300000E-01,  -0.3454680227221310E+03
   0.2004421830700000E+02,   0.0000000000000000E+00,   0.1944800342100000E-01,  -0.2232503237984780E+03
   0.1889424597100000E+02,   0.0000000000000000E+00,  -0.1955163396200000E-01,  -0.1191893634894438E+03
   0.1738503003900000E+02,   0.0000000000000000E+00,  -0.9244835749400000E-01,  -0.5014955754021765E+02
   0.1550438186700000E+02,   0.0000000000000000E+00,  -0.1971751170500000E+00,  -0.4560266760796553E+01
   0.1330625904200000E+02,   0.0000000000000000E+00,  -0.3179722975100000E+00,   0.4662092203462300E+02
   0.1092156085900000E+02,   0.0000000000000000E+00,  -0.4268990987299999E+00,   0.1020988393763207E+03
   0.8535197493100000E+01,   0.0000000000000000E+00,  -0.4871523635400000E+00,   0.1215071868071193E+03
   0.6333798567300000E+01,   0.0000000000000000E+00,  -0.4830770928400000E+00,   0.1225371642157433E+03
   0.4450650686200000E+01,   0.0000000000000000E+00,  -0.4447176510100000E+00,   0.1109879121640442E+03
   0.2940773877700000E+01,   0.0000000000000000E+00,  -0.3874009695300000E+00,   0.6688513799890505E+02
   0.1792042596700000E+01,   0.0000000000000000E+00,  -0.3214241085300000E+00,   0.2546126572019216E+02
   0.9531126217400000E+00,   0.0000000000000000E+00,  -0.2501693550300000E+00,  -0.1582087189486660E+02
   0.3602689905200000E+00,   0.0000000000000000E+00,  -0.1702996742600000E+00,  -0.1033971520535501E+03
   0.3310822415500000E+00,   0.0000000000000000E+00,   0.2209866449900000E+00,  -0.3344332982770695E+03
   0.9148357399900001E+00,   0.0000000000000000E+00,   0.3618431644200000E+00,  -0.4577109079889387E+03
   0.1748680448000000E+01,   0.0000000000000000E+00,   0.5005730129000000E+00,  -0.4784960408491108E+03
   0.2895615440700000E+01,   0.0000000000000000E+00,   0.6389311734799999E+00,  -0.3874279761105175E+03
   0.4407121463900000E+01,   0.0000000000000000E+00,   0.7685375017000000E+00,  -0.2613841816554892E+03
   0.6295489897600000E+01,   0.0000000000000000E+00,   0.8707420789999999E+00,  -0.1541614712736418E+03
   0.8505212463700000E+01,   0.0000000000000000E+00,   0.9201124771100000E+00,  -0.5606743431889102E+02
   0.1090156439200000E+02,   0.0000000000000000E+00,   0.8779488893500000E+00,   0.4026137315934565E+02
   0.1329527557500000E+02,   0.0000000000000000E+00,   0.7558963201100000E+00,   0.8575305684590241E+02
   0.1549969510600000E+02,   0.0000000000000000E+00,   0.5941249206500000E+00,   0.1146304933514350E+03
   0.1738367396000000E+02,   0.0000000000000000E+00,   0.4290180817899999E+00,   0.1277992488917482E+03
   0.1889406450500000E+02,   0.0000000000000000E+00,   0.2863274602700000E+00,   0.1424129080319389E+03
   0.2004414308100000E+02,   0.0000000000000000E+00,   0.1764340135200000E+00,   0.1363370831454709E+03
   0.2088583756800000E+02,   0.0000000000000000E+00,   0.9722573529400000E-01,   0.5880424716185325E+02
   0.2148403356400000E+02,   0.0000000000000000E+00,   0.4179555200200000E-01,  -0.1267379669527004E+03
   0.2481304353100000E+02,   0.8475000000000000E+01,   0.9209682318100000E-06,  -0.3609845971634963E+03
   0.2443472325800000E+02,   0.8475000000000000E+01,   0.1403657361900000E-01,  -0.4225479925647212E+03
   0.2389024724400000E+02,   0.8475000000000000E+01,   0.1244390733700000E-01,  -0.3691896558396762E+03
   0.2312400615500000E+02,   0.8475000000000000E+01,  -0.7320285733100000E-02,  -0.2253213728489189E+03
   0.2207724355400000E+02,   0.8475000000000000E+01,  -0.5173032269600000E-01,  -0.1164945994265388E+03
   0.2070327353300000E+02,   0.8475000000000000E+01,  -0.1263168392000000E+00,  -0.4394951576719999E+02
   0.1899091458200000E+02,   0.8475000000000000E+01,  -0.2286268321600000E+00,   0.7852695374735960E+01
   0.1698927341300000E+02,   0.8475000000000000E+01,  -0.3441985288400000E+00,   0.5180095707529705E+02
   0.1481757200000000E+02,   0.8475000000000000E+01,  -0.4478135381900000E+00,   0.9220539648308427E+02
   0.1264424860900000E+02,   0.8475000000000000E+01,  -0.5068185726900000E+00,   0.1251958762816981E+03
   0.1063927602600000E+02,   0.8475000000000000E+01,  -0.5063633965500000E+00,   0.1411671758285880E+03
   0.8924183917600001E+01,   0.8475000000000000E+01,  -0.4700408434700001E+00,   0.1533107857518932E+03
   0.7549401441200001E+01,   0.8475000000000000E+01,  -0.4114156634600000E+00,   0.1414514508943001E+03
   0.6504240727100000E+01,   0.8475000000000000E+01,  -0.3407136797300000E+00,   0.8252031439270316E+02
   0.5742434989200000E+01,   0.8475000000000000E+01,  -0.2620003682400000E+00,   0.2905490518837134E+02
   0.5207482784600000E+01,   0.8475000000000000E+01,  -0.1718786601600000E+00,   0.1311096622246358E+02
   0.4893043531400000E+01,   0.8475000000000000E+01,   0.0000000000000000E+00,  -0.2136400181194140E+03
   0.5184133385400000E+01,   0.8475000000000000E+01,   0.2124282367500000E+00,  -0.4715204497392459E+03
   0.5711813483800000E+01,   0.8475000000000000E+01,   0.3513394157600000E+00,  -0.4913588156104052E+03
   0.6469551008100000E+01,   0.8475000000000000E+01,   0.4840328032300000E+00,  -0.3969384903561134E+03
   0.7513274691600000E+01,   0.8475000000000000E+01,   0.6126398266200000E+00,  -0.2548599608274611E+03
   0.8889360539700000E+01,   0.8475000000000000E+01,   0.7290967240200000E+00,  -0.1378175385504758E+03
   0.1060862909000000E+02,   0.8475000000000000E+01,   0.8164953854800000E+00,  -0.5163073700924880E+02
   0.1262026058600000E+02,   0.8475000000000000E+01,   0.8531866635499999E+00,   0.1132672616092703E+02
   0.1480157482700000E+02,   0.8475000000000000E+01,   0.8086533706900000E+00,   0.6263710555409117E+02
   0.1698048663900000E+02,   0.8475000000000000E+01,   0.6945377469200000E+00,   0.9467368758577572E+02
   0.1898716517400000E+02,   0.8475000000000000E+01,   0.5461866750400000E+00,   0.1251480678525840E+03
   0.2070218867000000E+02,   0.8475000000000000E+01,   0.3955726186400000E+00,   0.1448222545215592E+03
   0.2207709838200000E+02,   0.8475000000000000E+01,   0.2651509837400000E+00,   0.1569464078740336E+03
